# time   MOSI  MISO
2.49676  00  46

2.54244  90  00
2.54272  00  00
2.54300  00  90
2.54330  0a  00
2.54356  00  aa
2.54383  b0  00
2.54412  00  16
2.54438  00  16
2.54465  a0  50
2.54494  00  00
2.54521  e4  c8
2.54553  00  9c
2.54580  b2  6a
2.54609  00  5a
2.54636  00  02
2.54663  00  46

2.59232  90  00
2.59261  00  00
2.59288  00  90
2.59318  0a  00
2.59345  00  aa
2.59372  b0  00
2.59401  00  16
2.59427  00  16
2.59454  a0  50
2.59483  00  00
2.59510  e4  c8
2.59541  00  9c
2.59568  b2  6a
2.59598  00  5a
2.59625  00  02
2.59652  00  46

